10:49:44,22885
10:49:46,13630
10:49:48,20074
10:49:50,1804
10:49:52,18306
10:49:54,24468
10:49:56,8141
10:49:59,5791
10:50:01,26414
10:50:03,24919
10:50:05,31042
10:50:07,14774
10:50:09,21595
10:50:11,5763
10:50:13,13781
10:50:16,4679
10:50:18,18386
10:50:20,18495
10:50:22,7642
10:50:24,19903
10:50:26,22946
10:50:28,23086
10:50:30,23559
10:50:33,17452
10:50:35,21979
10:50:37,3299
10:50:39,30697
10:50:41,14023
10:50:43,13700
10:50:45,14031
10:50:47,29734
10:50:50,14517
10:50:52,19269
10:50:54,13494
10:50:56,11833
10:50:58,10284
10:51:00,15181
10:51:02,1467
10:51:04,22334
10:51:07,31554
10:51:09,25438
10:51:11,10759
10:51:13,20797
10:51:15,15170
10:51:17,4559
10:51:19,22763
10:51:21,11542
10:51:24,5736
10:51:26,12962
10:51:28,3942
10:51:30,27996
10:51:32,31306
10:51:34,28248
10:51:36,15412
10:51:38,18653
10:51:40,3313
10:51:43,23153
10:51:45,24879
10:51:47,30556
10:51:49,20802
10:51:51,11198
10:51:53,7776
10:51:55,26570
10:51:57,9242
10:52:00,7560
10:52:02,18269
10:52:04,6680
10:52:06,14987
10:52:08,25385
10:52:10,25322
10:52:12,30843
10:52:15,28469
10:52:17,11127
10:52:19,2209
10:52:21,4725
10:52:23,860
10:52:25,5292
10:52:27,4911
10:52:29,9252
10:52:32,15869
10:52:34,11931
10:52:36,19775
10:52:38,25712
10:52:40,28288
10:52:42,11511
10:52:44,23000
10:52:46,19073
10:52:48,2179
10:52:51,32166
10:52:53,6600
10:52:55,30191
10:52:57,3161
10:52:59,4649
10:53:01,14231
10:53:03,3634
10:53:06,9454
10:53:08,9768
10:53:10,32676
10:53:12,15433
10:53:14,8497
10:53:16,9342
10:53:18,20684
10:53:20,24933
10:53:23,13731
10:53:25,24609
10:53:27,15499
10:53:29,20041
10:53:31,10834
10:53:33,28447
10:53:35,32257
10:53:37,18987
10:53:40,29165
10:53:42,7035
10:53:44,10008
10:53:46,25359
10:53:48,4725
10:53:50,324
10:53:52,27177
10:53:54,5913
10:53:56,21105
10:53:59,28060
10:54:01,24634
10:54:03,6166
10:54:05,5585
10:54:07,13994
10:54:09,17502
10:54:11,13954
10:54:14,20663
10:54:16,12768
10:54:18,10675
10:54:20,19797
10:54:22,18962
10:54:24,6583
10:54:26,19769
10:54:28,26123
10:54:31,27936
10:54:33,13748
10:54:35,19848
10:54:37,22076
10:54:39,3970
10:54:41,353
10:54:43,29906
10:54:45,533
10:54:48,22299
10:54:50,29716
10:54:52,9875
10:54:54,1279
10:54:56,5779
10:54:58,2974
10:55:00,15192
10:55:02,32366
10:55:05,7535
10:55:07,16968
10:55:09,25499
10:55:11,9301
10:55:13,24046
10:55:15,16651
10:55:17,9083
10:55:19,14291
10:55:22,6723
10:55:24,29393
10:55:26,27045
10:55:28,9439
10:55:30,5264
10:55:32,18061
10:55:34,17048
10:55:36,8416
10:55:39,19330
10:55:41,2111
10:55:43,2888
10:55:45,1687
10:55:47,14942
10:55:49,9291
10:55:51,18619
10:55:53,1142
10:55:56,20037
10:55:58,12150
10:56:00,2134
10:56:02,9942
10:56:04,23067
10:56:06,158
10:56:08,23012
10:56:10,989
10:56:13,15015
10:56:15,4916
10:56:17,2850
10:56:19,24568
10:56:21,31953
10:56:23,27526
10:56:25,20293
10:56:27,17903
10:56:30,5166
10:56:32,10613
10:56:34,233
10:56:36,32064
10:56:38,20628
10:56:40,4691
10:56:42,26734
10:56:44,27260
10:56:47,12395
10:56:49,20238
10:56:51,6504
10:56:53,26367
10:56:55,24661
10:56:57,23615
10:56:59,31516
10:57:01,11840
10:57:04,29657
10:57:06,10377
10:57:08,17409
10:57:10,20807
10:57:12,25912
10:57:14,22055
10:57:16,261
10:57:19,31997
10:57:21,9753
10:57:23,24781
10:57:25,26394
10:57:27,20688
10:57:29,21230
10:57:31,27736
10:57:33,8593
10:57:36,31278
10:57:38,9896
10:57:40,7457
10:57:42,30438
10:57:44,13986
10:57:46,5951
10:57:48,29000
10:57:50,11809
10:57:53,9425
10:57:55,27917
10:57:57,79
10:57:59,16059
10:58:01,22228
10:58:03,10400
10:58:05,4995
10:58:07,16298
10:58:10,8292
10:58:12,6762
10:58:14,31448
10:58:16,15059
10:58:18,10685
10:58:20,28455
10:58:22,21873
10:58:24,18735
10:58:26,1602
10:58:29,25011
10:58:31,24290
10:58:33,5508
10:58:35,21372
10:58:37,29251
10:58:39,4531
10:58:41,29182
10:58:43,18927
10:58:46,4694
10:58:48,9528
10:58:50,22588
10:58:52,12245
10:58:54,30878
10:58:56,7344
10:58:58,202
10:59:00,6399
10:59:03,7404
10:59:05,31368
10:59:07,8719
10:59:09,32439
10:59:11,11446
10:59:13,25977
10:59:15,21587
10:59:17,29667
10:59:20,5541
10:59:22,15132
10:59:24,2018
10:59:26,11176
10:59:28,24132
10:59:30,745
10:59:32,15827
10:59:34,24869
10:59:37,22321
10:59:39,5288
10:59:41,16639
10:59:43,20827
10:59:45,26508
10:59:47,22098
10:59:49,28174
10:59:52,17222
10:59:54,21313
10:59:56,14326
10:59:58,26153
11:00:00,9362
11:00:02,9216
11:00:04,28454
11:00:06,8672
11:00:09,5089
11:00:11,15739
11:00:13,1508
11:00:15,16305
11:00:17,29500
11:00:19,1972
11:00:21,14596
11:00:23,16426
11:00:25,32497
11:00:28,11655
11:00:30,13260
11:00:32,21824
11:00:34,29650
11:00:36,13218
11:00:38,17125
11:00:40,17039
11:00:42,29843
11:00:45,27290
11:00:47,22197
11:00:49,23424
11:00:51,30451
11:00:53,3927
11:00:55,26645
11:00:57,14832
11:00:59,22317
11:01:02,6332
11:01:04,3254
11:01:06,10569
11:01:08,5262
11:01:10,25782
11:01:12,262
11:01:14,87
11:01:16,10408
11:01:19,14694
11:01:21,4372
11:01:23,21149
11:01:25,16968
11:01:27,8905
11:01:29,18614
11:01:31,31829
11:01:33,15540
11:01:36,17221
11:01:38,26839
11:01:40,8463
11:01:42,31998
11:01:44,4079
11:01:46,7147
11:01:48,31588
11:01:50,4650
11:01:53,11952
11:01:55,30768
11:01:57,23384
11:01:59,25059
11:02:01,29666
11:02:03,17029
11:02:05,7333
11:02:07,5890
11:02:10,2416
11:02:12,18876
11:02:14,8554
11:02:16,26504
11:02:18,24534
11:02:20,23166
11:02:22,28346
11:02:24,26410
11:02:27,3137
11:02:29,19213
11:02:31,16302
11:02:33,2117
11:02:35,31219
11:02:37,28236
11:02:39,6221
11:02:41,27317
11:02:44,20265
11:02:46,8877
11:02:48,18993
11:02:50,2272
11:02:52,16875
11:02:54,17289
11:02:56,622
11:02:58,22939
11:03:01,1371
11:03:03,21409
11:03:05,9290
11:03:07,901
11:03:09,31270
11:03:11,6024
11:03:13,19214
11:03:15,17118
11:03:18,32068
11:03:20,9716
11:03:22,22425
11:03:24,7168
11:03:26,12120
11:03:28,8105
11:03:30,4028
11:03:32,17152
11:03:35,17745
11:03:37,17079
11:03:39,21753
11:03:41,22328
11:03:43,12284
11:03:45,25792
11:03:47,25511
11:03:49,12710
11:03:52,14445
11:03:54,23596
11:03:56,32707
11:03:58,13380
11:04:00,2290
11:04:02,21244
11:04:04,19868
11:04:06,844
11:04:09,20367
11:04:11,30905
11:04:13,10577
11:04:15,5312
11:04:17,32511
11:04:19,2572
11:04:21,1815
11:04:23,13993
11:04:26,21199
11:04:28,19147
11:04:30,24022
11:04:32,32486
11:04:34,30127
11:04:36,8157
11:04:38,67
11:04:40,8284
11:04:43,15643
11:04:45,5441
11:04:47,7406
11:04:49,30523
11:04:51,17047
11:04:53,21626
11:04:55,15231
11:04:57,30497
11:05:00,32435
11:05:02,15812
11:05:04,10405
11:05:06,11707
11:05:08,29430
11:05:10,2910
11:05:12,5507
11:05:14,24283
11:05:17,24183
11:05:19,6954
11:05:21,13432
11:05:23,12183
11:05:25,27028
11:05:27,25714
11:05:29,13749
11:05:31,20038
11:05:34,6977
11:05:36,521
11:05:38,18832
11:05:40,32585
11:05:42,26441
11:05:44,22990
11:05:46,21886
11:05:48,29330
11:05:51,9495
11:05:53,11946
11:05:55,22196
11:05:57,23602
11:05:59,10577
11:06:01,20976
11:06:03,31535
11:06:05,2957
11:06:07,17930
11:06:10,7849
11:06:12,12579
11:06:14,3857
11:06:16,25845
11:06:18,19005
11:06:20,30294
11:06:22,17770
11:06:25,4368
11:06:27,2475
11:06:29,16333
11:06:31,28357
11:06:33,24465
11:06:35,30123
11:06:37,11560
11:06:39,5633
11:06:41,26954
11:06:44,12221
11:06:46,1889
11:06:48,16031
11:06:50,5337
11:06:52,3396
11:06:54,22273
11:06:56,25409
11:06:58,12100
11:07:01,13117
11:07:03,2420
11:07:05,31964
11:07:07,14553
11:07:09,22684
11:07:11,10859
11:07:13,8651
11:07:15,19082
11:07:18,3564
11:07:20,13255
11:07:22,23533
11:07:24,23403
11:07:26,31703
11:07:28,3049
11:07:30,2188
11:07:32,17840
11:07:35,29171
11:07:37,18745
11:07:39,13040
11:07:41,24197
11:07:43,23189
11:07:45,12312
11:07:47,20730
11:07:49,7899
11:07:52,9618
11:07:54,4211
11:07:56,402
11:07:58,31953
11:08:00,27607
11:08:02,7455
11:08:04,31246
11:08:06,26098
11:08:09,17143
11:08:11,997
11:08:13,24424
11:08:15,4135
11:08:17,6462
11:08:19,316
11:08:21,10774
11:08:23,17221
11:08:26,21214
11:08:28,8639
11:08:30,17347
11:08:32,1629
11:08:34,8572
11:08:36,575
11:08:38,19816
11:08:41,4861
11:08:43,10567
11:08:45,12069
11:08:47,14141
11:08:49,4739
11:08:51,32667
11:08:53,310
11:08:55,21463
11:08:58,2830
11:09:00,24354
11:09:02,4724
11:09:04,9740
11:09:06,2027
11:09:08,3352
11:09:11,32094
11:09:13,2842
11:09:15,25647
11:09:17,1522
11:09:19,26908
11:09:21,23662
11:09:23,7877
11:09:25,25113
11:09:28,21579
11:09:30,3076
11:09:32,17665
11:09:34,16143
11:09:36,2832
11:09:38,8671
11:09:40,15561
11:09:42,31379
11:09:44,32420
11:09:47,17047
11:09:49,23476
11:09:51,12732
11:09:53,32558
11:09:55,7309
11:09:57,32319
11:09:59,3282
11:10:01,14816
11:10:04,16092
11:10:06,29779
11:10:08,21537
11:10:10,1467
11:10:12,13649
11:10:14,28425
11:10:16,7035
11:10:18,21840
11:10:21,28101
11:10:23,14512
11:10:25,25849
11:10:27,23741
11:10:29,29664
11:10:31,22874
11:10:33,2346
11:10:35,23454
11:10:38,12694
11:10:40,2324
11:10:42,18421
11:10:44,18716
11:10:46,3622
11:10:48,25712
11:10:50,27182
11:10:52,19001
11:10:55,29435
11:10:57,17900
11:10:59,9240
11:11:01,12903
11:11:03,2046
11:11:05,22198
11:11:07,32165
11:11:09,15259
11:11:12,21735
11:11:14,29664
11:11:16,6672
11:11:18,6414
11:11:20,2699
11:11:22,29412
11:11:24,20652
11:11:26,9410
11:11:29,30513
11:11:31,13697
11:11:33,20862
11:11:35,9251
11:11:37,19863
11:11:39,29913
11:11:41,8734
11:11:43,10128
11:11:46,15696
11:11:48,2128
11:11:50,18278
11:11:52,21844
11:11:54,25170
11:11:56,14259
11:11:58,29557
11:12:00,2356
11:12:03,29923
11:12:05,28446
11:12:07,30612
11:12:09,4125
11:12:11,1945
11:12:13,2140
11:12:15,2723
11:12:17,15709
11:12:19,12738
11:12:22,17443
11:12:24,2177
11:12:26,16420
11:12:28,5759
11:12:30,9913
11:12:32,21441
11:12:34,32480
11:12:36,10572
11:12:39,24725
11:12:41,12509
11:12:43,11620
11:12:45,9782
11:12:47,28186
11:12:49,13900
11:12:51,19802
11:12:53,17670
11:12:56,29196
11:12:58,8999
11:13:00,22006
11:13:02,9132
11:13:04,31163
11:13:06,26653
11:13:08,22947
11:13:10,31335
11:13:13,18696
11:13:15,12366
11:13:17,4037
11:13:19,17324
11:13:21,17295
11:13:23,31338
11:13:25,1792
11:13:27,29883
11:13:30,29613
11:13:32,11138
11:13:34,1387
11:13:36,21486
11:13:38,28386
11:13:40,27776
11:13:42,19098
11:13:44,7128
11:13:47,19663
11:13:49,14512
11:13:51,26169
11:13:53,24038
11:13:55,17688
11:13:57,4780
11:13:59,5935
11:14:01,3948
11:14:03,21232
11:14:06,18634
11:14:08,7126
11:14:10,25762
11:14:12,4394
11:14:14,15010
11:14:16,27170
11:14:18,29952
11:14:20,28058
11:14:23,17507
11:14:25,16461
11:14:27,5527
11:14:29,24641
11:14:31,10888
11:14:33,21882
11:14:35,15
11:14:37,30543
11:14:40,19578
11:14:42,13549
11:14:44,32288
11:14:46,17536
11:14:48,23246
11:14:50,26335
11:14:52,21377
11:14:54,24967
11:14:57,11777
11:14:59,2012
11:15:01,23473
11:15:03,7936
11:15:05,19276
11:15:07,32747
11:15:09,15949
11:15:12,26154
11:15:14,6777
11:15:16,16131
11:15:18,8732
11:15:20,20776
11:15:22,7448
11:15:24,29794
11:15:26,11446
11:15:28,23504
11:15:31,4964
11:15:33,13688
11:15:35,15430
11:15:37,20342
11:15:39,7363
11:15:41,18562
11:15:43,1439
11:15:46,17386
11:15:48,20741
11:15:50,7189
11:15:52,24492
11:15:54,20835
11:15:56,5939
11:15:58,9950
11:16:00,28537
11:16:02,8756
11:16:05,29296
11:16:07,3402
11:16:09,25700
11:16:11,29076
11:16:13,6251
11:16:15,21527
11:16:17,11885
11:16:19,25827
11:16:22,20006
11:16:24,240
11:16:26,31711
11:16:28,18621
11:16:30,1688
11:16:32,27575
11:16:34,6755
11:16:36,28065
11:16:39,32016
11:16:41,18182
11:16:43,30081
11:16:45,22267
11:16:47,28267
11:16:49,18648
11:16:51,9800
11:16:53,27591
11:16:56,25071
11:16:58,13444
11:17:00,4234
11:17:02,23326
11:17:04,1551
11:17:06,1914
11:17:08,2390
11:17:11,19728
11:17:13,19272
11:17:15,22270
11:17:17,4472
11:17:19,21275
11:17:21,1592
11:17:23,30084
11:17:25,777
11:17:27,26925
11:17:30,27067
11:17:32,9007
11:17:34,17357
11:17:36,9955
11:17:38,19601
11:17:40,15934
11:17:42,6562
11:17:44,7325
11:17:47,14714
11:17:49,18970
11:17:51,31154
11:17:53,23954
11:17:55,11917
11:17:57,7014
11:17:59,6026
11:18:01,23878
11:18:04,19929
11:18:06,6057
11:18:08,9745
11:18:10,32007
11:18:12,2850
11:18:14,530
11:18:16,29726
11:18:18,32124
11:18:21,25766
11:18:23,1370
11:18:25,8135
11:18:27,30068
11:18:29,6645
11:18:31,22756
11:18:33,31158
11:18:35,24866
11:18:38,5549
11:18:40,21419
11:18:42,13463
11:18:44,31159
11:18:46,22661
11:18:48,9470
11:18:50,21403
11:18:52,27769
11:18:55,3843
11:18:57,24899
11:18:59,14258
11:19:01,19936
11:19:03,14267
11:19:05,25910
11:19:07,1185
11:19:09,19043
11:19:12,22045
11:19:14,19257
11:19:16,395
11:19:18,13080
11:19:20,32567
11:19:22,31192
11:19:24,18165
11:19:26,5307
11:19:29,15962
11:19:31,4958
11:19:33,25308
11:19:35,19605
11:19:37,26945
11:19:39,23952
11:19:41,23286
11:19:43,15508
11:19:46,17220
11:19:48,3999
11:19:50,25766
11:19:52,23076
11:19:54,19078
11:19:56,4485
11:19:58,23810
11:20:00,1504
11:20:03,7265
11:20:05,28400
11:20:07,18754
11:20:09,17552
11:20:11,27036
11:20:13,19081
11:20:15,18670
11:20:17,17836
11:20:20,24972
11:20:22,24287
11:20:24,30280
11:20:26,23391
11:20:28,24291
11:20:30,1630
11:20:32,16675
11:20:34,7135
11:20:36,2019
11:20:39,10284
11:20:41,13004
11:20:43,593
11:20:45,27691
11:20:47,9449
11:20:49,26353
11:20:51,21286
11:20:53,6580
11:20:56,13377
11:20:58,13585
11:21:00,15082
11:21:02,32625
11:21:04,19189
11:21:06,32011
11:21:08,31928
11:21:10,2531
11:21:13,16985
11:21:15,10104
11:21:17,4274
11:21:19,5948
11:21:21,26230
11:21:23,12339
11:21:25,17062
11:21:27,24777
11:21:30,30804
11:21:32,17953
11:21:34,12595
11:21:36,12237
11:21:38,4655
11:21:40,23589
11:21:42,5872
11:21:44,27415
11:21:47,8833
11:21:49,12416
11:21:51,8103
11:21:53,30839
11:21:55,16317
11:21:57,6196
11:21:59,6413
11:22:01,7484
11:22:04,12297
11:22:06,29312
11:22:08,25038
11:22:10,23931
11:22:12,13555
11:22:14,1359
11:22:16,16850
11:22:18,12495
11:22:21,252
11:22:23,11419
11:22:25,27872
11:22:27,29009
11:22:29,7461
11:22:31,27515
11:22:33,16181
11:22:35,24016
11:22:38,11300
11:22:40,26224
11:22:42,29509
11:22:44,4366
11:22:46,22752
11:22:48,19067
11:22:50,28126
11:22:52,20639
11:22:55,29150
11:22:57,11343
11:22:59,835
11:23:01,27512
11:23:03,28568
11:23:05,22922
11:23:07,2414
11:23:09,31531
11:23:12,28162
11:23:14,19123
11:23:16,10538
11:23:18,22946
11:23:20,18151
11:23:22,3848
11:23:24,31946
11:23:26,18474
11:23:28,18269
11:23:31,17519
11:23:33,18632
11:23:35,1207
11:23:37,194
11:23:39,114
11:23:41,14297
11:23:43,19895
11:23:45,23292
11:23:48,5589
11:23:50,24202
11:23:52,17764
11:23:54,2965
11:23:56,27504
11:23:58,9439
11:24:00,5640
11:24:02,18335
11:24:05,1126
11:24:07,28981
11:24:09,14335
11:24:11,8229
11:24:13,10003
11:24:15,29332
11:24:17,27544
11:24:19,3795
11:24:22,3339
11:24:24,12120
11:24:26,27636
11:24:28,30490
11:24:30,21027
11:24:32,17769
11:24:34,16979
11:24:36,10688
11:24:39,22868
11:24:41,16851
11:24:43,23711
11:24:45,26666
11:24:47,12255
11:24:49,5615
11:24:51,30194
11:24:54,7709
11:24:56,16921
11:24:58,7288
11:25:00,488
11:25:02,16197
11:25:04,19963
11:25:06,16893
11:25:08,16061
11:25:11,24434
11:25:13,31010
11:25:15,19225
11:25:17,16853
11:25:19,26699
11:25:21,24915
11:25:23,22411
11:25:25,19765
11:25:28,8088
11:25:30,22382
11:25:32,16082
11:25:34,4777
11:25:36,19907
11:25:38,10607
11:25:40,21187
11:25:42,5297
11:25:45,24968
11:25:47,23302
11:25:49,30083
11:25:51,23221
11:25:53,29063
11:25:55,12207
11:25:57,18139
11:25:59,9207
11:26:01,16445
11:26:04,4022
11:26:06,8209
11:26:08,19626
11:26:10,7407
11:26:12,19981
11:26:14,15898
11:26:16,12833
11:26:18,1858
11:26:21,14141
11:26:23,14084
11:26:25,8084
11:26:27,8504
11:26:29,22803
11:26:31,23139
11:26:33,10337
11:26:36,10101
11:26:38,6852
11:26:40,21546
11:26:42,20419
11:26:44,12541
11:26:46,8267
11:26:48,28848
11:26:50,26556
11:26:52,16876
11:26:55,10247
11:26:57,10307
11:26:59,15456
11:27:01,9349
11:27:03,10358
11:27:05,30675
11:27:07,6976
11:27:09,17318
11:27:12,24587
11:27:14,4892
11:27:16,19853
11:27:18,7149
11:27:20,29788
11:27:22,12737
11:27:24,23461
11:27:26,27544
11:27:29,14093
11:27:31,19877
11:27:33,3681
11:27:35,20999
11:27:37,27651
11:27:39,23073
11:27:41,30129
11:27:43,17246
11:27:46,28406
11:27:48,31095
11:27:50,24651
11:27:52,1215
11:27:54,32164
11:27:56,3069
11:27:58,31098
11:28:00,10395
11:28:03,31131
11:28:05,27673
11:28:07,11670
11:28:09,31314
11:28:11,25984
11:28:13,16011
11:28:15,6580
11:28:18,30217
11:28:20,4614
11:28:22,387
11:28:24,14846
11:28:26,32022
11:28:28,21278
11:28:30,3126
11:28:32,31946
11:28:35,28968
11:28:37,4730
11:28:39,17796
11:28:41,16444
11:28:43,6315
11:28:45,23410
11:28:47,8896
11:28:49,19304
11:28:52,16497
11:28:54,29942
11:28:56,28361
11:28:58,6969
11:29:00,26273
11:29:02,2021
11:29:04,25244
11:29:06,3271
11:29:09,7894
11:29:11,31590
11:29:13,11136
11:29:15,29236
11:29:17,20366
11:29:19,32585
11:29:21,13054
11:29:23,6357
11:29:26,28024
11:29:28,14803
11:29:30,4616
11:29:32,27072
11:29:34,21468
11:29:36,22178
11:29:38,21462
11:29:40,2641
11:29:43,17155
11:29:45,1447
11:29:47,15122
11:29:49,11739
11:29:51,25553
11:29:53,5183
11:29:55,15823
11:29:57,18430
11:30:00,17973
11:30:02,14198
11:30:04,6550
11:30:06,26932
11:30:08,23297
11:30:10,21298
11:30:12,23376
11:30:14,28002
11:30:17,23531
11:30:19,28941
11:30:21,31933
11:30:23,14732
11:30:25,10541
11:30:27,16243
11:30:29,20564
11:30:31,19561
11:30:34,21811
11:30:36,31301
11:30:38,25075
11:30:40,23653
11:30:42,12586
11:30:44,7762
11:30:46,1435
11:30:48,28979
11:30:51,9138
11:30:53,28581
11:30:55,28954
11:30:57,23551
11:30:59,2945
11:31:01,11387
11:31:03,7355
11:31:05,8283
11:31:08,9487
11:31:10,10140
11:31:12,16055
11:31:14,24057
11:31:16,7946
11:31:18,4053
11:31:20,4448
11:31:22,25776
11:31:25,8483
11:31:27,3160
11:31:29,12341
11:31:31,29690
11:31:33,13808
11:31:35,6933
11:31:37,25778
11:31:39,12639
11:31:42,30113
11:31:44,23983
11:31:46,9076
11:31:48,31854
11:31:50,24871
11:31:52,12886
11:31:54,22817
11:31:56,8136
11:31:59,27636
11:32:01,18414
11:32:03,24036
11:32:05,532
11:32:07,2648
11:32:09,31887
11:32:11,10238
11:32:13,28402
11:32:16,25114
11:32:18,31419
11:32:20,13116
11:32:22,19869
11:32:24,9378
11:32:26,4703
11:32:28,3532
11:32:30,28790
11:32:33,21123
11:32:35,4277
11:32:37,31284
11:32:39,5431
11:32:41,9855
11:32:43,19902
11:32:45,23008
11:32:47,26207
11:32:50,9968
11:32:52,10662
11:32:54,10572
11:32:56,19551
11:32:58,32332
11:33:00,15058
11:33:02,17964
11:33:04,24078
11:33:07,11636
11:33:09,3831
11:33:11,25351
11:33:13,7183
11:33:15,24966
11:33:17,1480
11:33:19,1866
11:33:21,22669
11:33:24,22473
11:33:26,3905
11:33:28,26503
11:33:30,22703
11:33:32,30364
11:33:34,18539
11:33:36,24284
11:33:38,20119
11:33:41,16960
11:33:43,28209
11:33:45,20459
11:33:47,248
11:33:49,23807
11:33:51,15100
11:33:53,11888
11:33:55,9976
11:33:58,4291
11:34:00,32685
11:34:02,22359
11:34:04,11008
11:34:06,7652
11:34:08,10563
11:34:10,31418
11:34:12,10225
11:34:15,12199
11:34:17,9230
11:34:19,21118
11:34:21,17713
11:34:23,4301
11:34:25,2384
11:34:27,9651
11:34:29,5771
11:34:32,21308
11:34:34,23007
11:34:36,29149
11:34:38,10005
11:34:40,24072
11:34:42,12055
11:34:44,8820
11:34:46,24066
11:34:49,13366
11:34:51,213
11:34:53,10422
11:34:55,13056
11:34:57,1684
11:34:59,12987
11:35:01,47
11:35:03,10582
11:35:06,31401
11:35:08,12448
11:35:10,19244
11:35:12,16103
11:35:14,9991
11:35:16,5672
11:35:18,25353
11:35:20,11664
11:35:23,24593
11:35:25,28930
11:35:27,25029
11:35:29,6319
11:35:31,13052
11:35:33,25492
11:35:35,23163
11:35:37,17360
11:35:40,8180
11:35:42,28006
11:35:44,30261
11:35:46,28350
11:35:48,30410
11:35:50,28844
11:35:52,2303
11:35:55,25588
11:35:57,5163
11:35:59,11806
11:36:01,27955
11:36:03,22520
11:36:05,12843
11:36:07,29098
11:36:09,2289
11:36:12,1159
11:36:14,19151
11:36:16,26671
11:36:18,13121
11:36:20,11081
11:36:22,30603
11:36:24,21832
11:36:26,29156
11:36:29,28386
11:36:31,4075
11:36:33,16308
11:36:35,26602
11:36:37,24430
11:36:39,10839
11:36:41,16889
11:36:43,2834
11:36:45,2622
11:36:48,25056
11:36:50,2838
11:36:52,21180
11:36:54,18622
11:36:56,30119
11:36:58,6094
11:37:00,24264
11:37:03,5851
11:37:05,15569
11:37:07,30746
11:37:09,5286
11:37:11,31884
11:37:13,24523
11:37:15,27903
11:37:17,4139
11:37:20,26848
11:37:22,24113
11:37:24,21522
11:37:26,24308
11:37:28,31804
11:37:30,25042
11:37:32,8464
11:37:34,10186
11:37:37,19986
11:37:39,7012
11:37:41,17522
11:37:43,1690
11:37:45,25005
11:37:47,3509
11:37:49,13805
11:37:51,22260
11:37:54,13126
11:37:56,24122
11:37:58,3763
11:38:00,11832
11:38:02,31252
11:38:04,26552
11:38:06,26825
11:38:08,12282
11:38:11,28088
11:38:13,30559
11:38:15,13609
11:38:17,29857
